,,0,1,2,3,4
213,177,1,1,1,1,0
213,181,1,1,1,0,1
213,192,1,1,1,1,0
214,4,1,1,1,0,1
214,10,1,1,1,1,0
214,17,1,1,1,1,0
214,22,1,1,1,1,0
214,25,1,1,1,1,0
214,29,1,1,1,1,0
214,39,0,1,1,1,1
214,52,1,1,1,1,0
214,53,1,1,1,0,1
214,56,1,1,1,1,0
214,98,1,1,1,1,0
214,105,1,1,1,0,1
214,114,1,1,1,1,0
214,118,1,1,0,1,1
214,128,0,1,1,1,1
214,134,1,1,1,1,0
214,151,1,1,1,1,0
214,156,1,1,1,0,1
214,157,1,1,1,0,1
214,173,0,1,1,1,1
214,187,1,1,1,0,1
214,190,1,1,1,1,0
214,195,1,1,1,1,0
216,6,0,1,1,1,1
216,7,1,1,1,1,0
216,23,0,1,1,1,1
216,33,1,1,1,0,1
216,38,1,1,0,1,1
216,42,1,1,1,1,0
216,44,1,1,0,1,1
216,47,1,1,1,0,1
216,54,1,1,1,1,0
216,55,1,1,1,0,1
216,75,1,1,1,0,1
216,78,1,1,1,1,0
216,82,1,1,1,0,1
216,104,1,1,0,1,1
216,115,1,1,1,0,1
216,116,1,1,1,0,1
216,124,1,1,1,0,1
216,125,1,1,0,1,1
216,126,1,0,1,1,1
216,132,1,1,0,1,1
216,141,1,1,1,1,0
216,142,1,1,1,0,1
216,145,1,1,1,0,1
216,147,1,1,1,0,1
216,158,1,1,0,1,1
216,161,1,1,1,1,0
216,162,1,1,1,0,1
216,169,1,1,1,0,1
216,172,1,1,1,1,0
216,174,0,1,1,1,1
216,175,1,1,1,1,0
216,189,1,1,0,1,1
239,3,1,1,0,1,1
239,11,0,1,1,1,1
239,12,0,1,1,1,1
239,26,0,1,1,1,1
239,41,1,1,1,0,1
239,43,1,1,1,0,1
239,45,0,1,1,1,1
239,48,1,1,1,0,1
239,49,1,1,1,0,1
239,52,1,1,1,1,0
239,61,1,1,1,1,0
239,69,1,1,0,1,1
239,71,1,0,1,1,1
239,72,1,1,1,1,0
239,73,1,1,1,1,0
239,88,1,1,1,0,1
239,89,1,1,1,1,0
239,92,1,1,0,1,1
239,95,0,1,1,1,1
239,98,1,1,1,1,0
239,102,0,1,1,1,1
239,112,1,1,0,1,1
239,114,1,1,1,1,0
239,134,1,1,1,1,0
239,135,1,1,1,1,0
239,159,0,1,1,1,1
239,160,1,1,1,0,1
239,163,0,1,1,1,1
239,166,1,1,1,0,1
239,188,0,1,1,1,1
239,192,1,1,0,1,1
239,195,1,1,1,1,0
240,3,1,1,1,1,0
240,6,1,1,1,1,0
240,23,1,1,1,1,0
240,42,0,1,1,1,1
240,52,1,1,0,1,1
240,66,1,1,1,0,1
240,69,1,1,1,1,0
240,70,1,1,1,0,1
240,78,0,1,1,1,1
240,92,1,1,1,1,0
240,99,1,1,1,0,1
240,112,1,1,1,1,0
240,114,1,1,0,1,1
240,118,1,1,1,1,0
240,119,1,1,1,0,1
240,121,1,1,1,0,1
240,129,1,1,1,0,1
240,140,1,1,1,0,1
240,141,0,1,1,1,1
240,161,0,1,1,1,1
240,174,1,1,1,1,0
240,192,1,1,1,1,0
240,195,1,1,0,1,1
242,2,1,1,1,0,1
242,7,1,1,1,1,0
242,13,1,1,1,0,1
242,31,1,1,0,1,1
242,34,1,1,0,1,1
242,35,0,1,1,1,1
242,37,0,1,1,1,1
242,54,1,1,1,1,0
242,81,1,1,1,0,1
242,84,1,1,1,0,1
242,91,1,1,1,1,0
242,127,1,1,1,1,0
242,143,1,1,0,1,1
242,164,1,1,1,0,1
242,167,1,1,1,0,1
242,172,1,1,1,1,0
242,175,1,1,1,1,0
242,177,0,1,1,1,1
242,184,1,1,1,0,1
242,193,1,1,1,0,1
248,2,1,1,1,0,1
248,7,1,1,1,1,0
248,13,1,1,1,0,1
248,31,1,1,0,1,1
248,34,1,1,0,1,1
248,35,0,1,1,1,1
248,37,0,1,1,1,1
248,54,1,1,1,1,0
248,81,1,1,1,0,1
248,84,1,1,1,0,1
248,91,1,1,1,1,0
248,127,1,1,1,1,0
248,143,1,1,0,1,1
248,164,1,1,1,0,1
248,167,1,1,1,0,1
248,172,1,1,1,1,0
248,175,1,1,1,1,0
248,177,0,1,1,1,1
248,184,1,1,1,0,1
248,193,1,1,1,0,1
249,27,1,1,1,1,0
249,38,1,0,1,1,1
249,44,1,0,1,1,1
249,104,1,0,1,1,1
249,125,1,0,1,1,1
249,126,1,1,0,1,1
249,132,1,0,1,1,1
249,158,1,0,1,1,1
249,189,1,0,1,1,1
255,4,1,1,1,0,1
255,10,1,1,1,1,0
255,17,1,1,1,1,0
255,22,1,1,1,1,0
255,25,1,1,1,1,0
255,29,1,1,1,1,0
255,39,0,1,1,1,1
255,52,1,1,1,1,0
255,53,1,1,1,0,1
255,56,1,1,1,1,0
255,98,1,1,1,1,0
255,105,1,1,1,0,1
255,114,1,1,1,1,0
255,118,1,1,0,1,1
255,128,0,1,1,1,1
255,134,1,1,1,1,0
255,151,1,1,1,1,0
255,156,1,1,1,0,1
255,157,1,1,1,0,1
255,173,0,1,1,1,1
255,187,1,1,1,0,1
255,190,1,1,1,1,0
255,195,1,1,1,1,0
265,11,1,1,1,1,0
265,12,1,1,1,1,0
265,20,1,1,1,0,1
265,26,1,1,1,1,0
265,31,1,1,1,1,0
265,34,1,1,1,1,0
265,39,1,1,1,1,0
265,45,1,1,1,1,0
265,57,1,1,1,0,1
265,62,1,1,1,0,1
265,77,1,1,1,0,1
265,86,1,1,1,0,1
265,91,1,1,0,1,1
265,95,1,1,1,1,0
265,98,0,1,1,1,1
265,100,1,1,1,0,1
265,102,1,1,1,1,0
265,117,1,1,1,0,1
265,127,1,1,0,1,1
265,128,1,1,1,1,0
265,134,0,1,1,1,1
265,143,1,1,1,1,0
265,144,1,0,1,1,1
265,146,1,1,1,0,1
265,155,1,1,1,0,1
265,159,1,1,1,1,0
265,163,1,1,1,1,0
265,173,1,1,1,1,0
265,176,1,1,1,0,1
265,183,1,1,1,0,1
265,188,1,1,1,1,0
272,11,1,1,1,1,0
272,12,1,1,1,1,0
272,20,1,1,1,0,1
272,26,1,1,1,1,0
272,31,1,1,1,1,0
272,34,1,1,1,1,0
272,39,1,1,1,1,0
272,45,1,1,1,1,0
272,57,1,1,1,0,1
272,62,1,1,1,0,1
272,77,1,1,1,0,1
272,86,1,1,1,0,1
272,91,1,1,0,1,1
272,95,1,1,1,1,0
272,98,0,1,1,1,1
272,100,1,1,1,0,1
272,102,1,1,1,1,0
272,117,1,1,1,0,1
272,127,1,1,0,1,1
272,128,1,1,1,1,0
272,134,0,1,1,1,1
272,143,1,1,1,1,0
272,144,1,0,1,1,1
272,146,1,1,1,0,1
272,155,1,1,1,0,1
272,159,1,1,1,1,0
272,163,1,1,1,1,0
272,173,1,1,1,1,0
272,176,1,1,1,0,1
272,183,1,1,1,0,1
272,188,1,1,1,1,0
275,3,0,1,1,1,1
275,11,1,1,0,1,1
275,12,1,1,0,1,1
275,15,1,1,1,0,1
275,18,1,1,1,0,1
275,24,1,1,1,0,1
275,26,1,1,0,1,1
275,32,1,1,1,0,1
275,42,1,1,1,1,0
275,45,1,1,0,1,1
275,59,1,1,1,0,1
275,60,1,1,1,0,1
275,68,1,1,1,0,1
275,69,0,1,1,1,1
275,78,1,1,1,1,0
275,80,1,1,1,0,1
275,85,1,0,1,1,1
275,91,1,1,1,1,0
275,92,0,1,1,1,1
275,95,1,1,0,1,1
275,97,1,1,1,0,1
275,102,1,1,0,1,1
275,110,1,1,1,0,1
275,111,1,1,1,0,1
275,112,0,1,1,1,1
275,120,1,1,1,0,1
275,127,1,1,1,1,0
275,130,1,1,1,0,1
275,141,1,1,1,1,0
275,159,1,1,0,1,1
275,161,1,1,1,1,0
275,163,1,1,0,1,1
275,180,1,1,1,0,1
275,188,1,1,0,1,1
275,192,0,1,1,1,1
276,11,1,1,1,1,0
276,12,1,1,1,1,0
276,20,1,1,1,0,1
276,26,1,1,1,1,0
276,31,1,1,1,1,0
276,34,1,1,1,1,0
276,39,1,1,1,1,0
276,45,1,1,1,1,0
276,57,1,1,1,0,1
276,62,1,1,1,0,1
276,77,1,1,1,0,1
276,86,1,1,1,0,1
276,91,1,1,0,1,1
276,95,1,1,1,1,0
276,98,0,1,1,1,1
276,100,1,1,1,0,1
276,102,1,1,1,1,0
276,117,1,1,1,0,1
276,127,1,1,0,1,1
276,128,1,1,1,1,0
276,134,0,1,1,1,1
276,143,1,1,1,1,0
276,144,1,0,1,1,1
276,146,1,1,1,0,1
276,155,1,1,1,0,1
276,159,1,1,1,1,0
276,163,1,1,1,1,0
276,173,1,1,1,1,0
276,176,1,1,1,0,1
276,183,1,1,1,0,1
276,188,1,1,1,1,0
277,5,1,1,1,0,1
277,10,1,1,1,1,0
277,17,1,1,1,1,0
277,22,1,1,1,1,0
277,25,1,1,1,1,0
277,29,1,1,1,1,0
277,30,1,1,1,0,1
277,31,0,1,1,1,1
277,34,0,1,1,1,1
277,35,1,1,0,1,1
277,37,1,1,0,1,1
277,56,1,1,1,1,0
277,61,1,1,1,1,0
277,72,1,1,1,1,0
277,73,1,1,1,1,0
277,89,1,1,1,1,0
277,98,1,1,1,1,0
277,134,1,1,1,1,0
277,135,1,1,1,1,0
277,143,0,1,1,1,1
277,151,1,1,1,1,0
277,177,1,1,0,1,1
277,190,1,1,1,1,0
277,191,1,1,1,0,1
288,1,1,1,1,0,1
288,3,1,1,1,1,0
288,6,1,1,1,1,0
288,23,1,1,1,1,0
288,28,1,1,1,0,1
288,35,1,1,1,1,0
288,37,1,1,1,1,0
288,61,1,1,0,1,1
288,67,1,1,1,0,1
288,69,1,1,1,1,0
288,72,1,1,0,1,1
288,73,1,1,0,1,1
288,79,1,1,1,0,1
288,89,1,1,0,1,1
288,92,1,1,1,1,0
288,112,1,1,1,1,0
288,135,1,1,0,1,1
288,165,1,1,1,0,1
288,174,1,1,1,1,0
288,177,1,1,1,1,0
288,192,1,1,1,1,0
289,7,1,1,0,1,1
289,10,0,1,1,1,1
289,17,0,1,1,1,1
289,22,0,1,1,1,1
289,25,0,1,1,1,1
289,29,0,1,1,1,1
289,31,1,1,1,1,0
289,34,1,1,1,1,0
289,38,1,1,1,1,0
289,39,1,1,1,1,0
289,44,1,1,1,1,0
289,51,1,1,1,0,1
289,54,1,1,0,1,1
289,56,0,1,1,1,1
289,65,1,1,1,0,1
289,74,1,1,1,0,1
289,83,1,1,1,0,1
289,104,1,1,1,1,0
289,109,1,1,1,0,1
289,125,1,1,1,1,0
289,128,1,1,1,1,0
289,131,1,1,1,0,1
289,132,1,1,1,1,0
289,133,1,1,1,0,1
289,143,1,1,1,1,0
289,151,0,1,1,1,1
289,158,1,1,1,1,0
289,168,1,1,1,0,1
289,172,1,1,0,1,1
289,173,1,1,1,1,0
289,175,1,1,0,1,1
289,178,1,1,1,0,1
289,186,1,1,1,0,1
289,189,1,1,1,1,0
289,190,0,1,1,1,1
289,194,1,1,1,0,1
292,3,1,1,1,1,0
292,35,1,1,1,1,0
292,36,1,1,1,0,1
292,37,1,1,1,1,0
292,69,1,1,1,1,0
292,90,1,1,1,0,1
292,91,0,1,1,1,1
292,92,1,1,1,1,0
292,94,1,1,1,0,1
292,98,1,1,0,1,1
292,106,1,1,1,0,1
292,112,1,1,1,1,0
292,118,1,1,1,1,0
292,127,0,1,1,1,1
292,134,1,1,0,1,1
292,148,1,1,1,0,1
292,152,1,1,1,0,1
292,154,1,1,1,0,1
292,177,1,1,1,1,0
292,181,1,1,1,0,1
292,192,1,1,1,1,0
296,3,0,1,1,1,1
296,11,1,1,0,1,1
296,12,1,1,0,1,1
296,15,1,1,1,0,1
296,18,1,1,1,0,1
296,24,1,1,1,0,1
296,26,1,1,0,1,1
296,32,1,1,1,0,1
296,42,1,1,1,1,0
296,45,1,1,0,1,1
296,59,1,1,1,0,1
296,60,1,1,1,0,1
296,68,1,1,1,0,1
296,69,0,1,1,1,1
296,78,1,1,1,1,0
296,80,1,1,1,0,1
296,85,1,0,1,1,1
296,91,1,1,1,1,0
296,92,0,1,1,1,1
296,95,1,1,0,1,1
296,97,1,1,1,0,1
296,102,1,1,0,1,1
296,110,1,1,1,0,1
296,111,1,1,1,0,1
296,112,0,1,1,1,1
296,120,1,1,1,0,1
296,127,1,1,1,1,0
296,130,1,1,1,0,1
296,141,1,1,1,1,0
296,159,1,1,0,1,1
296,161,1,1,1,1,0
296,163,1,1,0,1,1
296,180,1,1,1,0,1
296,188,1,1,0,1,1
296,192,0,1,1,1,1
300,6,1,1,1,1,0
300,7,0,1,1,1,1
300,10,1,1,0,1,1
300,17,1,1,0,1,1
300,21,1,1,1,0,1
300,22,1,1,0,1,1
300,23,1,1,1,1,0
300,25,1,1,0,1,1
300,29,1,1,0,1,1
300,35,1,1,1,1,0
300,37,1,1,1,1,0
300,54,0,1,1,1,1
300,56,1,1,0,1,1
300,118,1,1,1,1,0
300,122,1,1,1,0,1
300,123,1,1,1,0,1
300,149,1,1,1,0,1
300,151,1,1,0,1,1
300,172,0,1,1,1,1
300,174,1,1,1,1,0
300,175,0,1,1,1,1
300,177,1,1,1,1,0
300,190,1,1,0,1,1
305,3,1,1,1,1,0
305,35,1,1,1,1,0
305,36,1,1,1,0,1
305,37,1,1,1,1,0
305,69,1,1,1,1,0
305,90,1,1,1,0,1
305,91,0,1,1,1,1
305,92,1,1,1,1,0
305,94,1,1,1,0,1
305,98,1,1,0,1,1
305,106,1,1,1,0,1
305,112,1,1,1,1,0
305,118,1,1,1,1,0
305,127,0,1,1,1,1
305,134,1,1,0,1,1
305,148,1,1,1,0,1
305,152,1,1,1,0,1
305,154,1,1,1,0,1
305,177,1,1,1,1,0
305,181,1,1,1,0,1
305,192,1,1,1,1,0
310,3,0,1,1,1,1
310,11,1,1,0,1,1
310,12,1,1,0,1,1
310,15,1,1,1,0,1
310,18,1,1,1,0,1
310,24,1,1,1,0,1
310,26,1,1,0,1,1
310,32,1,1,1,0,1
310,42,1,1,1,1,0
310,45,1,1,0,1,1
310,59,1,1,1,0,1
310,60,1,1,1,0,1
310,68,1,1,1,0,1
310,69,0,1,1,1,1
310,78,1,1,1,1,0
310,80,1,1,1,0,1
310,85,1,0,1,1,1
310,91,1,1,1,1,0
310,92,0,1,1,1,1
310,95,1,1,0,1,1
310,97,1,1,1,0,1
310,102,1,1,0,1,1
310,110,1,1,1,0,1
310,111,1,1,1,0,1
310,112,0,1,1,1,1
310,120,1,1,1,0,1
310,127,1,1,1,1,0
310,130,1,1,1,0,1
310,141,1,1,1,1,0
310,159,1,1,0,1,1
310,161,1,1,1,1,0
310,163,1,1,0,1,1
310,180,1,1,1,0,1
310,188,1,1,0,1,1
310,192,0,1,1,1,1
317,6,1,1,0,1,1
317,10,1,1,1,1,0
317,17,1,1,1,1,0
317,22,1,1,1,1,0
317,23,1,1,0,1,1
317,25,1,1,1,1,0
317,29,1,1,1,1,0
317,38,0,1,1,1,1
317,44,0,1,1,1,1
317,52,1,1,1,1,0
317,56,1,1,1,1,0
317,61,1,1,1,1,0
317,72,1,1,1,1,0
317,73,1,1,1,1,0
317,87,1,1,1,0,1
317,89,1,1,1,1,0
317,93,1,1,1,0,1
317,104,0,1,1,1,1
317,107,1,1,1,0,1
317,114,1,1,1,1,0
317,125,0,1,1,1,1
317,132,0,1,1,1,1
317,135,1,1,1,1,0
317,137,1,1,1,0,1
317,151,1,1,1,1,0
317,158,0,1,1,1,1
317,170,1,1,1,0,1
317,174,1,1,0,1,1
317,185,1,1,1,0,1
317,189,0,1,1,1,1
317,190,1,1,1,1,0
317,195,1,1,1,1,0
325,11,1,1,1,1,0
325,12,1,1,1,1,0
325,20,1,1,1,0,1
325,26,1,1,1,1,0
325,31,1,1,1,1,0
325,34,1,1,1,1,0
325,39,1,1,1,1,0
325,45,1,1,1,1,0
325,57,1,1,1,0,1
325,62,1,1,1,0,1
325,77,1,1,1,0,1
325,86,1,1,1,0,1
325,91,1,1,0,1,1
325,95,1,1,1,1,0
325,98,0,1,1,1,1
325,100,1,1,1,0,1
325,102,1,1,1,1,0
325,117,1,1,1,0,1
325,127,1,1,0,1,1
325,128,1,1,1,1,0
325,134,0,1,1,1,1
325,143,1,1,1,1,0
325,144,1,0,1,1,1
325,146,1,1,1,0,1
325,155,1,1,1,0,1
325,159,1,1,1,1,0
325,163,1,1,1,1,0
325,173,1,1,1,1,0
325,176,1,1,1,0,1
325,183,1,1,1,0,1
325,188,1,1,1,1,0
335,2,1,1,1,0,1
335,7,1,1,1,1,0
335,13,1,1,1,0,1
335,31,1,1,0,1,1
335,34,1,1,0,1,1
335,35,0,1,1,1,1
335,37,0,1,1,1,1
335,54,1,1,1,1,0
335,81,1,1,1,0,1
335,84,1,1,1,0,1
335,91,1,1,1,1,0
335,127,1,1,1,1,0
335,143,1,1,0,1,1
335,164,1,1,1,0,1
335,167,1,1,1,0,1
335,172,1,1,1,1,0
335,175,1,1,1,1,0
335,177,0,1,1,1,1
335,184,1,1,1,0,1
335,193,1,1,1,0,1
337,6,1,1,1,1,0
337,7,0,1,1,1,1
337,10,1,1,0,1,1
337,17,1,1,0,1,1
337,21,1,1,1,0,1
337,22,1,1,0,1,1
337,23,1,1,1,1,0
337,25,1,1,0,1,1
337,29,1,1,0,1,1
337,35,1,1,1,1,0
337,37,1,1,1,1,0
337,54,0,1,1,1,1
337,56,1,1,0,1,1
337,118,1,1,1,1,0
337,122,1,1,1,0,1
337,123,1,1,1,0,1
337,149,1,1,1,0,1
337,151,1,1,0,1,1
337,172,0,1,1,1,1
337,174,1,1,1,1,0
337,175,0,1,1,1,1
337,177,1,1,1,1,0
337,190,1,1,0,1,1
351,3,0,1,1,1,1
351,11,1,1,0,1,1
351,12,1,1,0,1,1
351,15,1,1,1,0,1
351,18,1,1,1,0,1
351,24,1,1,1,0,1
351,26,1,1,0,1,1
351,32,1,1,1,0,1
351,42,1,1,1,1,0
351,45,1,1,0,1,1
351,59,1,1,1,0,1
351,60,1,1,1,0,1
351,68,1,1,1,0,1
351,69,0,1,1,1,1
351,78,1,1,1,1,0
351,80,1,1,1,0,1
351,85,1,0,1,1,1
351,91,1,1,1,1,0
351,92,0,1,1,1,1
351,95,1,1,0,1,1
351,97,1,1,1,0,1
351,102,1,1,0,1,1
351,110,1,1,1,0,1
351,111,1,1,1,0,1
351,112,0,1,1,1,1
351,120,1,1,1,0,1
351,127,1,1,1,1,0
351,130,1,1,1,0,1
351,141,1,1,1,1,0
351,159,1,1,0,1,1
351,161,1,1,1,1,0
351,163,1,1,0,1,1
351,180,1,1,1,0,1
351,188,1,1,0,1,1
351,192,0,1,1,1,1
357,2,1,1,1,0,1
357,7,1,1,1,1,0
357,13,1,1,1,0,1
357,31,1,1,0,1,1
357,34,1,1,0,1,1
357,35,0,1,1,1,1
357,37,0,1,1,1,1
357,54,1,1,1,1,0
357,81,1,1,1,0,1
357,84,1,1,1,0,1
357,91,1,1,1,1,0
357,127,1,1,1,1,0
357,143,1,1,0,1,1
357,164,1,1,1,0,1
357,167,1,1,1,0,1
357,172,1,1,1,1,0
357,175,1,1,1,1,0
357,177,0,1,1,1,1
357,184,1,1,1,0,1
357,193,1,1,1,0,1
362,6,1,1,1,1,0
362,7,0,1,1,1,1
362,10,1,1,0,1,1
362,17,1,1,0,1,1
362,21,1,1,1,0,1
362,22,1,1,0,1,1
362,23,1,1,1,1,0
362,25,1,1,0,1,1
362,29,1,1,0,1,1
362,35,1,1,1,1,0
362,37,1,1,1,1,0
362,54,0,1,1,1,1
362,56,1,1,0,1,1
362,118,1,1,1,1,0
362,122,1,1,1,0,1
362,123,1,1,1,0,1
362,149,1,1,1,0,1
362,151,1,1,0,1,1
362,172,0,1,1,1,1
362,174,1,1,1,1,0
362,175,0,1,1,1,1
362,177,1,1,1,1,0
362,190,1,1,0,1,1
364,7,1,0,1,1,1
364,54,1,0,1,1,1
364,126,1,1,1,1,0
364,172,1,0,1,1,1
364,175,1,0,1,1,1
374,7,1,1,0,1,1
374,10,0,1,1,1,1
374,17,0,1,1,1,1
374,22,0,1,1,1,1
374,25,0,1,1,1,1
374,29,0,1,1,1,1
374,31,1,1,1,1,0
374,34,1,1,1,1,0
374,38,1,1,1,1,0
374,39,1,1,1,1,0
374,44,1,1,1,1,0
374,51,1,1,1,0,1
374,54,1,1,0,1,1
374,56,0,1,1,1,1
374,65,1,1,1,0,1
374,74,1,1,1,0,1
374,83,1,1,1,0,1
374,104,1,1,1,1,0
374,109,1,1,1,0,1
374,125,1,1,1,1,0
374,128,1,1,1,1,0
374,131,1,1,1,0,1
374,132,1,1,1,1,0
374,133,1,1,1,0,1
374,143,1,1,1,1,0
374,151,0,1,1,1,1
374,158,1,1,1,1,0
374,168,1,1,1,0,1
374,172,1,1,0,1,1
374,173,1,1,1,1,0
374,175,1,1,0,1,1
374,178,1,1,1,0,1
374,186,1,1,1,0,1
374,189,1,1,1,1,0
374,190,0,1,1,1,1
374,194,1,1,1,0,1
405,7,1,1,0,1,1
405,10,0,1,1,1,1
405,17,0,1,1,1,1
405,22,0,1,1,1,1
405,25,0,1,1,1,1
405,29,0,1,1,1,1
405,31,1,1,1,1,0
405,34,1,1,1,1,0
405,38,1,1,1,1,0
405,39,1,1,1,1,0
405,44,1,1,1,1,0
405,51,1,1,1,0,1
405,54,1,1,0,1,1
405,56,0,1,1,1,1
405,65,1,1,1,0,1
405,74,1,1,1,0,1
405,83,1,1,1,0,1
405,104,1,1,1,1,0
405,109,1,1,1,0,1
405,125,1,1,1,1,0
405,128,1,1,1,1,0
405,131,1,1,1,0,1
405,132,1,1,1,1,0
405,133,1,1,1,0,1
405,143,1,1,1,1,0
405,151,0,1,1,1,1
405,158,1,1,1,1,0
405,168,1,1,1,0,1
405,172,1,1,0,1,1
405,173,1,1,1,1,0
405,175,1,1,0,1,1
405,178,1,1,1,0,1
405,186,1,1,1,0,1
405,189,1,1,1,1,0
405,190,0,1,1,1,1
405,194,1,1,1,0,1
410,5,1,1,1,0,1
410,10,1,1,1,1,0
410,17,1,1,1,1,0
410,22,1,1,1,1,0
410,25,1,1,1,1,0
410,29,1,1,1,1,0
410,30,1,1,1,0,1
410,31,0,1,1,1,1
410,34,0,1,1,1,1
410,35,1,1,0,1,1
410,37,1,1,0,1,1
410,56,1,1,1,1,0
410,61,1,1,1,1,0
410,72,1,1,1,1,0
410,73,1,1,1,1,0
410,89,1,1,1,1,0
410,98,1,1,1,1,0
410,134,1,1,1,1,0
410,135,1,1,1,1,0
410,143,0,1,1,1,1
410,151,1,1,1,1,0
410,177,1,1,0,1,1
410,190,1,1,1,1,0
410,191,1,1,1,0,1
417,10,1,0,1,1,1
417,17,1,0,1,1,1
417,22,1,0,1,1,1
417,25,1,0,1,1,1
417,29,1,0,1,1,1
417,56,1,0,1,1,1
417,151,1,0,1,1,1
417,190,1,0,1,1,1
434,14,1,1,1,1,0
434,16,1,1,1,1,0
434,33,1,1,0,1,1
434,38,1,1,1,0,1
434,44,1,1,1,0,1
434,46,1,1,1,1,0
434,47,1,1,0,1,1
434,51,1,1,1,1,0
434,55,1,1,0,1,1
434,58,1,1,1,1,0
434,63,1,1,1,1,0
434,65,1,1,1,1,0
434,74,1,1,1,1,0
434,75,1,1,0,1,1
434,76,1,1,1,1,0
434,82,1,1,0,1,1
434,83,1,1,1,1,0
434,87,0,1,1,1,1
434,93,0,1,1,1,1
434,103,1,1,1,1,0
434,104,1,1,1,0,1
434,107,0,1,1,1,1
434,108,1,1,1,1,0
434,109,1,1,1,1,0
434,115,1,1,0,1,1
434,116,1,1,0,1,1
434,124,1,1,0,1,1
434,125,1,1,1,0,1
434,131,1,1,1,1,0
434,132,1,1,1,0,1
434,133,1,1,1,1,0
434,136,1,1,1,1,0
434,137,0,1,1,1,1
434,138,1,1,1,1,0
434,139,1,1,1,1,0
434,142,1,1,0,1,1
434,145,1,1,0,1,1
434,147,1,1,0,1,1
434,153,1,1,1,1,0
434,158,1,1,1,0,1
434,162,1,1,0,1,1
434,168,1,1,1,1,0
434,169,1,1,0,1,1
434,170,0,1,1,1,1
434,171,1,1,1,1,0
434,178,1,1,1,1,0
434,185,0,1,1,1,1
434,186,1,1,1,1,0
434,189,1,1,1,0,1
434,194,1,1,1,1,0
454,4,1,1,1,1,0
454,5,1,1,1,1,0
454,10,1,1,1,0,1
454,17,1,1,1,0,1
454,21,1,1,0,1,1
454,22,1,1,1,0,1
454,25,1,1,1,0,1
454,29,1,1,1,0,1
454,30,1,1,1,1,0
454,51,0,1,1,1,1
454,53,1,1,1,1,0
454,56,1,1,1,0,1
454,65,0,1,1,1,1
454,74,0,1,1,1,1
454,83,0,1,1,1,1
454,87,1,1,1,1,0
454,93,1,1,1,1,0
454,105,1,1,1,1,0
454,107,1,1,1,1,0
454,109,0,1,1,1,1
454,122,1,1,0,1,1
454,123,1,1,0,1,1
454,131,0,1,1,1,1
454,133,0,1,1,1,1
454,137,1,1,1,1,0
454,149,1,1,0,1,1
454,151,1,1,1,0,1
454,156,1,1,1,1,0
454,157,1,1,1,1,0
454,168,0,1,1,1,1
454,170,1,1,1,1,0
454,178,0,1,1,1,1
454,185,1,1,1,1,0
454,186,0,1,1,1,1
454,187,1,1,1,1,0
454,190,1,1,1,0,1
454,191,1,1,1,1,0
454,194,0,1,1,1,1
460,2,1,1,0,1,1
460,5,0,1,1,1,1
460,13,1,1,0,1,1
460,14,1,1,1,1,0
460,16,1,1,1,1,0
460,20,1,1,1,1,0
460,30,0,1,1,1,1
460,31,1,1,1,0,1
460,34,1,1,1,0,1
460,46,1,1,1,1,0
460,51,1,1,1,1,0
460,57,1,1,1,1,0
460,58,1,1,1,1,0
460,62,1,1,1,1,0
460,64,1,0,1,1,1
460,65,1,1,1,1,0
460,74,1,1,1,1,0
460,77,1,1,1,1,0
460,81,1,1,0,1,1
460,83,1,1,1,1,0
460,84,1,1,0,1,1
460,86,1,1,1,1,0
460,100,1,1,1,1,0
460,103,1,1,1,1,0
460,109,1,1,1,1,0
460,117,1,1,1,1,0
460,131,1,1,1,1,0
460,133,1,1,1,1,0
460,136,1,1,1,1,0
460,143,1,1,1,0,1
460,146,1,1,1,1,0
460,153,1,1,1,1,0
460,155,1,1,1,1,0
460,164,1,1,0,1,1
460,167,1,1,0,1,1
460,168,1,1,1,1,0
460,176,1,1,1,1,0
460,178,1,1,1,1,0
460,183,1,1,1,1,0
460,184,1,1,0,1,1
460,186,1,1,1,1,0
460,191,0,1,1,1,1
460,193,1,1,0,1,1
460,194,1,1,1,1,0
480,1,1,1,0,1,1
480,5,1,1,1,1,0
480,14,0,1,1,1,1
480,16,0,1,1,1,1
480,28,1,1,0,1,1
480,30,1,1,1,1,0
480,41,1,1,1,1,0
480,43,1,1,1,1,0
480,46,0,1,1,1,1
480,48,1,1,1,1,0
480,49,1,1,1,1,0
480,58,0,1,1,1,1
480,61,1,1,1,0,1
480,67,1,1,0,1,1
480,72,1,1,1,0,1
480,73,1,1,1,0,1
480,79,1,1,0,1,1
480,87,1,1,1,1,0
480,88,1,1,1,1,0
480,89,1,1,1,0,1
480,93,1,1,1,1,0
480,103,0,1,1,1,1
480,107,1,1,1,1,0
480,135,1,1,1,0,1
480,136,0,1,1,1,1
480,137,1,1,1,1,0
480,153,0,1,1,1,1
480,160,1,1,1,1,0
480,165,1,1,0,1,1
480,166,1,1,1,1,0
480,170,1,1,1,1,0
480,179,1,0,1,1,1
480,185,1,1,1,1,0
480,191,1,1,1,1,0
482,8,1,0,1,1,1
482,11,1,1,1,0,1
482,12,1,1,1,0,1
482,14,1,1,1,1,0
482,15,1,1,0,1,1
482,16,1,1,1,1,0
482,18,1,1,0,1,1
482,20,1,1,1,1,0
482,24,1,1,0,1,1
482,26,1,1,1,0,1
482,32,1,1,0,1,1
